ID Factura;Tipo de Factura;Ciudad;Tipo de cliente;Genero;Producto;Precio Unitario;Cantidad;Fecha;hora;Medio de Pago;Empleado;Identificador de pago
198-66-9832;B;Mandalay;Member;Female;Mezcla de 3 tÃ©s Hacendado;1.15;2;2/4/2019;19:38;Cash;257024;--
283-26-5248;C;Naypyitaw;Member;Female;Patatas fritas receta campesina Lay's;1.5;10;1/30/2019;20:23;Ewallet;257025;'0000003100056487508637
712-39-0363;A;Yangon;Member;Male;Cabecero de lomo Hacendado lonchas;1.72;6;1/2/2019;15:24;Ewallet;257020;'0000003100054843309415
218-59-9410;A;Yangon;Member;Female;Postre lÃ¡cteo + proteÃ­nas Hacendado con purÃ© mango y maracuya;1.4;3;3/29/2019;16:54;Ewallet;257021;'0000003100096236531816
174-75-0888;B;Mandalay;Normal;Male;Leche entera Asturiana;7.5;9;3/14/2019;12:32;Cash;257022;--
866-99-7614;C;Naypyitaw;Normal;Male;Langostino en su nido Vdfoodltd congelado;4.5;10;2/11/2019;15:42;Credit card;257023;5482-7792-3755-1134
134-54-4720;B;Mandalay;Normal;Female;Costilla de cerdo ibÃ©rico adobada;2.34;8;1/30/2019;13:58;Ewallet;257024;'0000003100097289033887
760-90-2357;A;Yangon;Member;Male;SoluciÃ³n Ãºnica Contact Care;3.99;6;3/20/2019;15:08;Ewallet;257025;'0000003100069233257358
514-37-2845;B;Mandalay;Normal;Male;ColoraciÃ³n permanente sin amonÃ­aco Garnier 6.0 rubio oscuro;6.35;2;3/20/2019;13:02;Cash;257020;--
698-98-5964;A;Yangon;Normal;Female;Queso oveja curado Entrepinares;3.41;10;1/17/2019;13:01;Credit card;257021;4453-2939-3175-9603
718-57-9773;C;Naypyitaw;Normal;Female;Alubia roja Hacendado;1.3;10;2/3/2019;16:40;Credit card;257022;5264-1478-3867-9068
651-88-7328;A;Yangon;Normal;Female;Ambientador automÃ¡tico Bosque Verde love;1.9;9;1/1/2019;13:55;Cash;257023;--
241-11-2261;B;Mandalay;Normal;Female;Smoothie mango & coco Hacendado;1.6;7;1/10/2019;10:33;Credit card;257024;4825-9938-9699-7449
408-26-9866;C;Naypyitaw;Normal;Female;Bebida de chufa Hacendado sin azÃºcares aÃ±adidos;1.35;7;3/2/2019;16:42;Ewallet;257025;'0000003100099772042014
834-83-1826;B;Mandalay;Member;Female;Galletas Choco leche con chocolatina Hacendado;1;5;2/25/2019;17:16;Credit card;257020;5157-9859-5187-9607
343-61-3544;B;Mandalay;Member;Male;Recipiente de plÃ¡stico redondo 3L Bosque Verde;2.65;10;1/29/2019;11:48;Cash;257021;--
239-48-4278;A;Yangon;Member;Male;DentÃ­frico original Colgate total con flÃºor;2.49;7;3/10/2019;19:35;Ewallet;257022;'0000003100019596617479
355-34-6244;B;Mandalay;Normal;Male;Protegeslip micro Deliplus Fresh;1.65;2;1/13/2019;19:55;Credit card;257023;4276-4865-3186-2464
550-84-8664;A;Yangon;Normal;Male;Mini hamburguesas vegetales Kioene con guisantes y espinacas;2.4;5;3/22/2019;14:33;Credit card;257024;4487-4265-5228-4983
339-96-8318;B;Mandalay;Member;Male;Queso fresco Burgos sin lactosa Hacendado;1.55;7;3/1/2019;19:49;Ewallet;257025;'0000003100073689413537
458-61-0011;B;Mandalay;Normal;Male;Macarrones boloÃ±esa Hacendado;2.15;4;2/20/2019;18:43;Cash;257020;--
592-34-6155;C;Naypyitaw;Normal;Male;Aritos de surimi a la romana Pescanova ultracongelados;2.19;4;1/14/2019;14:43;Ewallet;257021;'0000003100073931159140
797-88-0493;A;Yangon;Normal;Female;Horchata de chufa Hacendado;1;4;3/26/2019;13:54;Cash;257022;--
207-73-1363;B;Mandalay;Normal;Male;Brandy de Jerez solera Convidado de Baco;5.6;2;3/1/2019;12:15;Ewallet;257023;'0000003100024815794151
390-31-6381;C;Naypyitaw;Normal;Male;Patatas fritas sabor ketchup El Valle;0.9;3;1/7/2019;12:37;Cash;257024;--
443-82-0585;A;Yangon;Member;Female;Baguette masa madre;0.4;4;2/1/2019;19:54;Cash;257025;--
339-18-7061;C;Naypyitaw;Member;Female;Jamoncitos de pollo congelados;2.35;2;2/13/2019;15:06;Credit card;257020;4573-1610-3993-8521
359-90-3665;B;Mandalay;Member;Female;Helado vegetal de avena sabor vainilla;3.95;4;1/14/2019;18:03;Credit card;257021;5425-6514-6299-7137
375-72-3056;B;Mandalay;Normal;Male;Bebida de soja sabor cafÃ© Hacendado;6.84;3;1/19/2019;15:58;Ewallet;257022;'0000003100079974463737
127-47-6963;A;Yangon;Normal;Male;Aceite de oliva 1Âº Hacendado;10.6;4;3/9/2019;13:53;Credit card;257023;4403-4211-3195-6061
278-86-2735;A;Yangon;Normal;Female;Caldo de pollo Avecrem en pastillas;2.7;3;3/27/2019;14:03;Cash;257024;--
695-28-6250;A;Yangon;Normal;Female;Sal fina de mesa Hacendado;0.38;5;2/4/2019;16:38;Ewallet;257025;'0000003100015749623942
379-17-6588;C;Naypyitaw;Normal;Male;Aceitunas chupadedos Huerta de Barros partidas aliÃ±adas con hueso;2.7;10;3/14/2019;11:07;Cash;257020;--
227-50-3718;A;Yangon;Normal;Male;Nata ligera para cocinar Hacendado;1.32;5;3/4/2019;12:23;Cash;257021;--
302-15-2162;C;Naypyitaw;Member;Male;Pincel delineador Deliplus;5;6;3/3/2019;10:54;Credit card;257022;5303-1651-4957-4689
788-07-8452;C;Naypyitaw;Member;Female;Nata ligera para cocinar Hacendado;1.32;7;1/27/2019;17:38;Ewallet;257023;'0000003100081726112353
560-49-6611;A;Yangon;Member;Female;CanÃ³nigos base para ensalada;1.19;1;2/7/2019;14:13;Cash;257024;--
880-35-0356;A;Yangon;Member;Female;LasaÃ±a a la boloÃ±esa Hacendado ultracongelada;4;3;2/5/2019;11:51;Ewallet;257025;'0000003100025242805076
585-11-6748;B;Mandalay;Member;Male;Cuidado hidratante anti-fatiga 24H L'OrÃ©al men expert Hydra energetic;7.95;3;3/15/2019;13:05;Cash;257020;--
470-31-3286;B;Mandalay;Normal;Male;Ginebra extra dry gin Seagram's;14.99;3;3/1/2019;11:30;Credit card;257021;5754-2041-2879-8039
152-68-2907;A;Yangon;Normal;Male;SÃ©rum facial reparador anti-age Deliplus;8.5;3;2/15/2019;13:30;Credit card;257022;4359-7226-6512-1365
123-35-4896;C;Naypyitaw;Normal;Female;Crema de champiÃ±ones Hacendado;0.48;9;2/17/2019;19:11;Ewallet;257023;'0000003100016467825545
258-69-7810;C;Naypyitaw;Normal;Female;Ampollas faciales proteoglicanos Deliplus;4;5;1/26/2019;18:53;Cash;257024;--
334-64-2006;A;Yangon;Member;Female;SoluciÃ³n Ãºnica Contact Care;3.99;2;3/24/2019;14:22;Ewallet;257025;'0000003100012894123710
219-61-4139;C;Naypyitaw;Normal;Male;Anillos de cereales Colors Hacendado sabor a frutas;1.95;1;1/23/2019;17:16;Ewallet;257020;'0000003100036484788938
881-41-7302;C;Naypyitaw;Normal;Female;Recipiente de plÃ¡stico redondo 3L Bosque Verde;2.65;1;1/26/2019;10:06;Credit card;257021;5781-5982-1303-8776
373-09-4567;C;Naypyitaw;Normal;Male;Burger de cerdo y vacuno con barbacoa;2.1;10;3/14/2019;20:35;Ewallet;257022;'0000003100017167465960
642-30-6693;B;Mandalay;Normal;Female;Sopa instantÃ¡nea de verduras Gallina Blanca Sopinstant;1.1;6;3/17/2019;13:54;Ewallet;257023;'0000003100095940161135
484-22-8230;C;Naypyitaw;Member;Female;Costilla de cerdo ibÃ©rico adobada;2.34;7;1/8/2019;20:08;Cash;257024;--
830-58-2383;B;Mandalay;Normal;Male;Pizza de espinacas Hacendado ultracongelada;2.3;4;2/8/2019;15:26;Cash;257025;--
559-98-9873;A;Yangon;Member;Female;Desatascador goma Zeppilin;1.2;7;2/10/2019;12:56;Ewallet;257020;'0000003100020705778637
544-32-5024;C;Naypyitaw;Member;Female;CafÃ© molido mezcla fuerte Hacendado;4.45;4;3/28/2019;19:16;Credit card;257021;4257-7725-8284-3209
318-12-0304;A;Yangon;Normal;Male;Butifarra fresca;3.16;1;1/23/2019;12:20;Ewallet;257022;'0000003100013193474665
349-97-8902;B;Mandalay;Member;Male;Ron aÃ±ejo Negrita;8.19;2;1/17/2019;10:37;Ewallet;257023;'0000003100047661818983
421-95-9805;A;Yangon;Normal;Female;Alimento completo para loros y cotorras Granzoo;1.9;1;2/7/2019;10:18;Credit card;257024;4643-1648-5814-6014
277-35-5865;C;Naypyitaw;Member;Female;Comida peces de agua frÃ­a Dr. Wu Tetra;2.4;9;3/9/2019;11:23;Cash;257025;--
789-23-8625;B;Mandalay;Member;Male;Snack gato barritas Compy de salmÃ³n y trucha;1.29;3;1/24/2019;11:45;Cash;257020;--
284-54-4231;C;Naypyitaw;Member;Male;Pizza pepperoni Hacendado;2.39;1;1/19/2019;16:08;Credit card;257021;4881-1188-7392-9545
443-59-0061;A;Yangon;Member;Male;Mistela muy dulce de moscatel Mig Segle D.O Valencia;2.89;10;2/3/2019;11:25;Ewallet;257022;'0000003100073038178242
509-29-3912;A;Yangon;Member;Female;ChirivÃ­a;0.68;9;3/20/2019;12:24;Ewallet;257023;'0000003100032967479026
327-40-9673;B;Mandalay;Member;Male;Foie gras entero de pato Hacendado;6.27;6;1/13/2019;19:51;Cash;257024;--
840-19-2096;C;Naypyitaw;Member;Male;Snack perro barritas Compy con ternera y cordero;1.29;5;3/14/2019;18:10;Ewallet;257025;'0000003100040131968739
828-46-6863;A;Yangon;Member;Male;Yogur sabor macedonia Hacendado;0.53;6;1/23/2019;11:22;Credit card;257020;4952-3364-4041-4175
641-96-3695;C;Naypyitaw;Member;Female;CafÃ© con leche light sin lactosa Hacendado;0.85;6;2/7/2019;17:55;Ewallet;257021;'0000003100074492838919
420-97-3340;A;Yangon;Normal;Female;Gel limpiador facial 9.60 hombre;2.95;3;3/28/2019;15:30;Credit card;257022;4197-5734-3582-7342
436-54-4512;A;Yangon;Member;Female;Maquillaje fluido Deliplus natural radiante 03;5.5;1;3/20/2019;19:44;Cash;257023;--
670-79-6321;B;Mandalay;Member;Female;Preparado paella de marisco Hacendado ultracongelado;3.9;7;1/17/2019;15:27;Credit card;257024;5619-3562-1506-1446
852-62-7105;B;Mandalay;Normal;Female;ColoraciÃ³n permanente sin amonÃ­aco Garnier 5.3 capuccino;6.35;10;1/12/2019;11:25;Credit card;257025;5545-5892-3880-9063
598-06-7312;B;Mandalay;Member;Male;Limpiahogar aloe vera Bosque Verde concentrado;1.98;1;2/16/2019;15:42;Cash;257020;--
135-13-8269;B;Mandalay;Member;Female;Perfilador de ojos Deliplus 06 beige;2.5;2;1/26/2019;16:04;Cash;257021;--
816-57-2053;A;Yangon;Normal;Male;ChampÃº Argan Oil Deliplus cabello seco y daÃ±ado;1.95;2;3/9/2019;12:37;Ewallet;257022;'0000003100030322080604
628-90-8624;B;Mandalay;Member;Male;Mascarilla Silver Deliplus cabello blanco y platino;3.95;10;3/14/2019;14:41;Cash;257023;--
856-66-2701;A;Yangon;Member;Male;Galletas de cacao sin gluten rellenas de crema Hacendado;2.5;3;1/25/2019;14:19;Ewallet;257024;'0000003100081383519812
308-39-1707;A;Yangon;Normal;Female;Whiskey irlandÃ©s Seven Heads;11.5;1;1/26/2019;18:19;Credit card;257025;4757-7443-1236-3970
149-61-1929;A;Yangon;Normal;Male;CafÃ© molido natural Hacendado;2.05;10;1/19/2019;14:08;Credit card;257020;4762-9781-5828-1897
655-07-2265;A;Yangon;Normal;Male;ApÃ³sitos para ampollas y rozaduras;2.5;3;3/5/2019;16:38;Ewallet;257021;'0000003100021520072557
589-02-8023;A;Yangon;Member;Male;Mango escoba/fregona Bosque Verde 120 cm;0.75;2;1/15/2019;10:54;Credit card;257022;5511-6530-8227-4360
420-04-7590;B;Mandalay;Normal;Male;Bolsa de basura no compostables Bosque Verde 10L cubo pequeÃ±o;1.1;3;3/18/2019;11:29;Ewallet;257023;'0000003100045645976260
182-88-2763;B;Mandalay;Member;Male;Desodorante roll-on active control Sanex men;1.8;3;3/20/2019;19:28;Credit card;257024;5242-5660-6504-7767
188-55-0967;B;Mandalay;Member;Male;Body spray flor de naranjo Deliplus;2.5;10;1/15/2019;15:01;Credit card;257025;4859-8542-5150-6792
610-46-4100;A;Yangon;Normal;Male;Lote hombre CapÃ­tulo Marino;7.5;7;3/3/2019;20:31;Credit card;257020;4376-2608-3815-6035
318-81-2368;C;Naypyitaw;Normal;Female;Maquillaje fluido lasting performance Max Factor 105 soft beige;13.95;1;3/19/2019;12:16;Cash;257021;--
364-33-8584;B;Mandalay;Member;Female;Spaghetti Armando;0.95;5;3/8/2019;15:27;Cash;257022;--
665-63-9737;B;Mandalay;Normal;Male;Queso en dados feta Hacendado;1.7;3;2/27/2019;17:36;Ewallet;257023;'0000003100017598424550
695-09-5146;B;Mandalay;Member;Female;Cerveza reserva;0.66;3;2/23/2019;20:00;Ewallet;257024;'0000003100098336062436
155-45-3814;C;Naypyitaw;Member;Female;Coca sin gluten y sin lactosa;2.25;8;3/19/2019;15:29;Ewallet;257025;'0000003100023527766782
794-32-2436;B;Mandalay;Member;Male;CafÃ© soluble cappuccino Hacendado;1.99;2;3/27/2019;15:08;Ewallet;257020;'0000003100045294492885
131-15-8856;C;Naypyitaw;Member;Female;Sardinillas en escabeche Hacendado;1.27;8;3/30/2019;19:26;Credit card;257021;4686-1995-3990-1840
273-84-2164;C;Naypyitaw;Member;Male;Vino blanco crianza D.O ValdepeÃ±as SeÃ±orÃ­o de los Llanos;1.95;5;2/16/2019;15:53;Ewallet;257022;'0000003100044782753347
706-36-6154;A;Yangon;Member;Male;Vela de cumpleaÃ±os 5 Hacendado;0.75;9;1/18/2019;18:43;Ewallet;257023;'0000003100093431488257
778-89-7974;C;Naypyitaw;Normal;Male;Aros de cebolla rebozados Hacendado ultracongelados;1.75;6;3/30/2019;14:58;Cash;257024;--
574-31-8277;B;Mandalay;Member;Male;Chocolate con leche Hacendado fussion relleno sabor fresa;0.8;1;3/20/2019;19:55;Cash;257025;--
859-71-0933;C;Naypyitaw;Member;Female;Pintalabios color fix Deliplus 06;3.5;2;1/16/2019;15:10;Cash;257020;--
740-11-5257;C;Naypyitaw;Normal;Male;MaÃ­z frito gigante Hacendado;0.9;10;2/24/2019;16:44;Cash;257021;--
369-82-2676;B;Mandalay;Normal;Male;Lavavajillas todo en 1 Fairy en pastillas;4.5;5;1/15/2019;18:22;Ewallet;257022;'0000003100023971940904
563-47-4072;B;Mandalay;Normal;Female;TÃ© matcha en polvo Hacendado;2.75;6;1/22/2019;11:52;Cash;257023;--
742-04-5161;A;Yangon;Member;Male;Horchata de chufa Hacendado;1;10;2/3/2019;17:24;Cash;257024;--
149-15-7606;B;Mandalay;Member;Male;CafÃ© molido descafeinado mezcla Hacendado;2.5;9;3/6/2019;15:31;Ewallet;257025;'0000003100045851871389
133-77-3154;B;Mandalay;Member;Male;Preparado lÃ¡cteo crecimiento Peques 3 Puleva;1.45;4;2/16/2019;18:04;Credit card;257020;4153-1836-2866-3739
169-52-4504;A;Yangon;Normal;Female;ChampÃº Be Radiant Deliplus cabello apagado;1.95;3;3/14/2019;14:13;Credit card;257021;4914-6553-1850-7095
250-81-7186;C;Naypyitaw;Normal;Female;Recambios maquinilla de afeitar Gillette Fusion;13.99;1;2/27/2019;10:23;Credit card;257022;4559-6953-4707-3008
562-12-5430;A;Yangon;Member;Female;Cacahuete frito con miel Hacendado;1.5;3;1/18/2019;10:11;Ewallet;257023;'0000003100071913118299
816-72-8853;A;Yangon;Member;Female;Muesli con quinoa, chÃ­a y chocolate negro Hacendado;1.8;5;1/29/2019;15:48;Cash;257024;--
491-38-3499;A;Yangon;Member;Male;Refresco tÃ© verde Hacendado;1.62;1;2/26/2019;17:46;Credit card;257025;4338-6071-9250-7373
322-02-2271;B;Mandalay;Normal;Female;SÃ¡ndwich pavo, queso y espinacas Hacendado;1.5;3;2/3/2019;11:46;Cash;257020;--
842-29-4695;C;Naypyitaw;Member;Male;Chicle fresa lÃ¡mina Hacendado;1.2;7;1/16/2019;12:07;Credit card;257021;4965-2416-6991-3824
725-67-2480;B;Mandalay;Member;Female;Tarta tres chocolates Hacendado congelada;8;6;3/24/2019;18:14;Credit card;257022;5203-6967-1525-9005
641-51-2661;C;Naypyitaw;Member;Female;Vermouth rojo Maronti reserva;3.29;10;2/12/2019;14:45;Credit card;257023;4559-2277-8982-6280
714-02-3114;C;Naypyitaw;Normal;Female;Patatas bravas con allioli y salsa picante Hacendado;1.9;2;2/21/2019;11:39;Cash;257024;--
518-17-2983;A;Yangon;Normal;Female;Gel facial limpiador purificante Deliplus pieles grasas;3.75;4;2/4/2019;15:44;Ewallet;257025;'0000003100025369715855
779-42-2410;B;Mandalay;Member;Male;JabÃ³n lÃ­quido bebÃ© ultra suave Nenuco;2.45;3;2/20/2019;13:06;Ewallet;257020;'0000003100083867783471
190-14-3147;B;Mandalay;Normal;Female;Vino rosado D.O Rioja Comportillo cosecha;2.35;4;2/23/2019;20:43;Ewallet;257021;'0000003100080700736017
408-66-6712;C;Naypyitaw;Member;Female;Brochetas de pollo;2.95;6;2/16/2019;14:19;Ewallet;257022;'0000003100075357593232
679-22-6530;B;Mandalay;Normal;Female;Lomos de salmÃ³n de Noruega sin piel y sin espinas Hacendado congelado;4.89;2;1/17/2019;10:01;Credit card;257023;5971-9149-6602-2554
588-47-8641;A;Yangon;Member;Male;Eau de toilette hombre Gesto;5.5;10;1/14/2019;19:30;Ewallet;257024;'0000003100089631574500
642-61-4706;B;Mandalay;Member;Male;PatÃ© perro adulto Delikuit con ternera y pollo;1.55;2;3/30/2019;16:34;Cash;257025;--
576-31-4774;B;Mandalay;Normal;Female;Gazpacho suave Hacendado;1.7;3;3/2/2019;13:10;Ewallet;257020;'0000003100083334937416
556-41-6224;C;Naypyitaw;Normal;Male;CafÃ© monodosis natural Hacendado Espresso;3.05;8;2/15/2019;17:10;Credit card;257021;4329-5903-7003-8429
811-03-8790;A;Yangon;Normal;Female;ColoraciÃ³n permanente Deliplus 4 castaÃ±o medio;3.9;10;3/1/2019;10:22;Credit card;257022;4682-7472-1571-1325
242-11-3142;B;Mandalay;Member;Male;Insecticida antimosquitos elÃ©ctrico recambio lÃ­quido;1.95;2;2/24/2019;19:57;Cash;257023;--
752-23-3760;B;Mandalay;Member;Female;Galletas gofre rellenas de caramelo Hacendado;1.7;7;2/19/2019;19:29;Credit card;257024;4575-8149-3210-9001
274-05-5470;A;Yangon;Member;Female;Sal fina de mesa Hacendado;0.38;4;2/23/2019;18:30;Cash;257025;--
648-94-3045;C;Naypyitaw;Normal;Male;Cepillo dental elÃ©ctrico Deliplus desechable;3.6;10;2/7/2019;14:27;Ewallet;257020;'0000003100010086613386
130-67-4723;A;Yangon;Member;Male;Chuletas de pavo al ajillo;3.48;6;1/11/2019;13:57;Ewallet;257021;'0000003100082871165209
528-87-5606;B;Mandalay;Member;Female;Enjuague bucal infantil previene las caries Deliplus sin alcohol;1.49;1;2/12/2019;19:43;Cash;257022;--
320-85-2052;B;Mandalay;Normal;Female;ChampÃº protecciÃ³n y brillo Deliplus todo tipo de cabello;0.9;1;1/14/2019;10:11;Credit card;257023;4783-2349-8159-5073
370-96-0655;C;Naypyitaw;Normal;Female;Vino rosado D.O La Mancha Fidencio;1.2;6;1/9/2019;13:46;Ewallet;257024;'0000003100056982837042
105-10-6182;A;Yangon;Member;Male;Chorizo de pavo Hacendado lonchas;1.89;2;2/27/2019;12:22;Ewallet;257025;'0000003100052409075372
510-79-0415;B;Mandalay;Member;Female;Regaliz roja Hacendado;1;6;1/24/2019;19:20;Ewallet;257020;'0000003100059218568743
241-96-5076;B;Mandalay;Member;Female;Salsa de queso Hacendado;1.25;2;1/8/2019;12:58;Credit card;257021;5999-9014-3876-2560
767-97-4650;B;Mandalay;Member;Female;Desodorante force Deliplus antimanchas;1.7;2;1/8/2019;11:59;Credit card;257022;5965-1991-5569-6427
648-83-1321;A;Yangon;Member;Male;Ensalada mezcla 4 estaciones;0.6;10;1/16/2019;17:59;Cash;257023;--
173-57-2300;C;Naypyitaw;Member;Male;Eau de toilette hombre Criterio Ego;9;2;3/13/2019;12:51;Cash;257024;--
305-03-2383;A;Yangon;Normal;Female;Leche desnatada calcio Hacendado;0.7;3;2/15/2019;10:36;Cash;257025;--
394-55-6384;C;Naypyitaw;Member;Female;Palitos de pan con cereales y trigo espelta 25% Anitin;1.19;9;1/25/2019;13:38;Cash;257020;--
266-20-6657;C;Naypyitaw;Member;Male;NÃ©cora cocida Errigal Bay congelada;5.95;7;3/12/2019;19:39;Ewallet;257021;'0000003100038889047168
689-05-1884;A;Yangon;Member;Male;Lote infantil My Unicorn;8;10;3/4/2019;12:44;Cash;257022;--
196-01-2849;C;Naypyitaw;Member;Female;HÃ©lices con vegetales Hacendado;1.09;7;2/10/2019;13:56;Cash;257023;--
372-62-5264;C;Naypyitaw;Normal;Female;Crema cuello y escote reafirmante nutritiva Sisbela;5;9;1/16/2019;14:42;Cash;257024;--
800-09-8606;A;Yangon;Member;Female;Papilla menestra de codero a la crema Hero baby recetas caseras +6 meses;1.75;5;1/29/2019;19:45;Cash;257025;--
182-52-7000;A;Yangon;Member;Female;Rodaja de emperador;6.18;4;1/1/2019;20:26;Ewallet;257020;'0000003100091721499645
826-58-8051;B;Mandalay;Normal;Male;Eau de toilette mujer Chanson d'Eau;7.95;4;1/6/2019;19:46;Ewallet;257021;'0000003100020783024416
868-06-0466;A;Yangon;Member;Male;Comida gato esterilizado light Supreme Compy con pollo y cereales;4.8;9;2/19/2019;19:38;Credit card;257022;5117-3635-1957-6156
751-41-9720;C;Naypyitaw;Normal;Male;Palitos de pan con cacahuete Anitin;1.19;10;1/12/2019;16:18;Ewallet;257023;'0000003100017225299820
626-43-7888;C;Naypyitaw;Normal;Female;Papel higiÃ©nico acolchado Bosque Verde;2.93;8;2/7/2019;12:23;Ewallet;257024;'0000003100050353276481
176-64-7711;B;Mandalay;Normal;Male;Bebida de frutas rojas antioxidante Hacendado sin azÃºcares aÃ±adidos;1.45;3;3/27/2019;19:11;Credit card;257025;5520-3975-6977-3954
191-29-0321;B;Mandalay;Member;Female;Fluido hidratante Deliplus pieles grasas;2.8;10;2/27/2019;18:57;Credit card;257020;4557-8576-8062-1641
729-06-2010;B;Mandalay;Member;Male;Gotas de maquillaje Deliplus 04 oscuro;5;9;1/6/2019;11:18;Cash;257021;--
640-48-5028;B;Mandalay;Member;Female;Yogur sin lactosa Hacendado cremoso, natural y azucarado;1.3;9;3/2/2019;12:40;Cash;257022;--
186-79-9562;B;Mandalay;Normal;Male;Lote mujer 9.60 Pure;4.9;7;3/29/2019;14:06;Cash;257023;--
834-45-5519;B;Mandalay;Normal;Female;Caramelos blandos rellenos Dolis;1.58;4;1/31/2019;20:48;Ewallet;257024;'0000003100020966624011
162-65-8559;C;Naypyitaw;Member;Male;Maquillaje fluido Deliplus hydra-confort 02 beige rosado;5.5;1;1/21/2019;20:13;Cash;257025;--
760-27-5490;C;Naypyitaw;Normal;Male;Bebida lÃ¡ctea sabor canela y limÃ³n Hacendado;1.6;8;1/20/2019;20:37;Ewallet;257020;'0000003100076387251446
445-30-9252;A;Yangon;Normal;Male;LejÃ­a normal Bosque Verde;0.62;3;1/17/2019;17:59;Ewallet;257021;'0000003100091003090083
786-94-2700;A;Yangon;Member;Male;Queso Gouda semicurado Holland Corona;2.8;6;2/28/2019;20:18;Cash;257022;--
728-88-7867;C;Naypyitaw;Member;Female;Licor crema Irlandesa Royal Swan;5;4;3/19/2019;15:52;Ewallet;257023;'0000003100071258521104
183-21-3799;C;Naypyitaw;Normal;Female;PatÃ© perro adulto Delikuit con cordero y verduras;0.55;9;2/19/2019;15:14;Ewallet;257024;'0000003100053361609520
268-20-3585;C;Naypyitaw;Normal;Female;Harina de almortas de la Mancha;1.35;9;2/4/2019;12:50;Ewallet;257025;'0000003100025437177125
735-32-9839;C;Naypyitaw;Member;Male;Compresa con alas normal Evax cotton like;2.29;8;1/31/2019;10:36;Ewallet;257020;'0000003100013032655853
258-92-7466;A;Yangon;Normal;Female;Mortadela Hacendado lonchas;0.9;5;2/6/2019;18:33;Credit card;257021;5563-9649-5487-8021
857-16-3520;A;Yangon;Member;Female;Refresco cola Hacendado;0.26;7;3/28/2019;16:06;Ewallet;257022;'0000003100051212040963
482-17-1179;A;Yangon;Member;Male;Batido de chocolate 90% leche Puleva;1.79;3;1/19/2019;12:47;Credit card;257023;5441-6444-8545-3938
788-21-5741;A;Yangon;Normal;Male;Cerveza sin gluten Ambar;3.6;3;2/17/2019;13:34;Credit card;257024;4947-4362-4436-8344
821-14-9046;B;Mandalay;Member;Female;Vino blanco D.O La Mancha Fidencio;1.2;6;1/18/2019;15:04;Credit card;257025;5115-5710-3730-5504
418-05-0656;B;Mandalay;Normal;Female;Acondicionador protector color vive Elvive cabello teÃ±ido;2.79;7;2/2/2019;20:42;Cash;257020;--
678-79-0726;C;Naypyitaw;Member;Female;Dulce de membrillo Hacendado sin azÃºcares aÃ±adidos;1.85;9;1/18/2019;15:28;Cash;257021;--
776-68-1096;B;Mandalay;Normal;Male;Nachos Hacendado;0.85;3;3/18/2019;13:45;Credit card;257022;4145-1593-2606-2014
592-46-1692;C;Naypyitaw;Member;Female;Mascarillas higiÃ©nicas infantiles Deliplus 6 a 9 aÃ±os;5.4;7;1/11/2019;20:10;Cash;257023;--
434-35-9162;B;Mandalay;Member;Male;Recambios maquinilla de afeitar Hydro 5 sense Wilkinson;8.95;4;2/4/2019;18:53;Ewallet;257024;'0000003100050656969160
149-14-0304;C;Naypyitaw;Member;Female;Eau de toilette mujer Como tÃº Amor;7;8;2/6/2019;14:24;Cash;257025;--
442-44-6497;C;Naypyitaw;Member;Male;Bocaditos en salsa gato adulto Delikuit;2.99;3;1/8/2019;11:42;Credit card;257020;4880-9695-7656-6427
174-64-0215;B;Mandalay;Normal;Male;Limpia tapicerÃ­as espuma seca Bosque Verde;2.05;10;3/5/2019;17:49;Credit card;257021;4949-2957-3015-4486
210-74-9613;C;Naypyitaw;Normal;Male;Cocktail picante Hacendado;1.55;4;3/16/2019;15:33;Ewallet;257022;'0000003100084443669131
299-29-0180;B;Mandalay;Member;Female;Contramuslos de pollo marinados con piel;3.39;7;3/9/2019;10:54;Cash;257023;--
247-11-2470;A;Yangon;Member;Female;Brillo de labios transparente Deliplus 11;3;4;3/1/2019;16:23;Credit card;257024;4575-2798-8590-4018
635-28-5728;A;Yangon;Normal;Male;Barritas de barquillo Kit-Kat baÃ±adas de chocolate con leche;2.25;3;2/28/2019;19:33;Ewallet;257025;'0000003100056685979561
756-49-0168;A;Yangon;Member;Male;Sal 60% menos de sodio Hacendado;1.2;1;2/8/2019;11:39;Ewallet;257020;'0000003100043772813816
438-23-1242;B;Mandalay;Normal;Male;AtÃºn claro en aceite de oliva Hacendado;3.35;7;1/24/2019;10:38;Ewallet;257021;'0000003100089055271942
238-45-6950;B;Mandalay;Member;Male;Pila de botÃ³n CR2032 Panasonic;2.6;1;3/1/2019;20:03;Ewallet;257022;'0000003100010899610443
607-65-2441;C;Naypyitaw;Member;Male;Palitos de pan con cereales y trigo espelta 25% Anitin;1.19;10;3/10/2019;12:39;Credit card;257023;5275-9749-5281-2663
386-27-7606;C;Naypyitaw;Member;Female;Manzana roja deshidratada Hacendado;0.7;7;3/23/2019;15:59;Credit card;257024;5855-9098-9265-4848
137-63-5492;C;Naypyitaw;Normal;Male;Vino tinto D.O Ribera del Duero Condado de TeÃ³n roble;4.95;10;1/29/2019;14:26;Ewallet;257025;'0000003100045053808878
